# AEGIS V2 Universe Manifest — 2026-04-04 — Source: config/contracts.toml
symbol,exchange,sec_type,currency,leverage,sector
MYFW,SMART,STK,USD,1,Unknown
MYGN,SMART,STK,USD,1,Unknown
MYO,SMART,STK,USD,1,Unknown
MYPS,SMART,STK,USD,1,Unknown
MYRG,SMART,STK,USD,1,Unknown
MZTI,SMART,STK,USD,1,Unknown
NABL,SMART,STK,USD,1,Unknown
NAGE,SMART,STK,USD,1,Unknown
NAKA,SMART,STK,USD,1,Unknown
NAMM,SMART,STK,USD,1,Unknown
NAMS,SMART,STK,USD,1,Unknown
NAMSW,SMART,STK,USD,1,Unknown
NAT,SMART,STK,USD,1,Unknown
NATH,SMART,STK,USD,1,Unknown
NATL,SMART,STK,USD,1,Unknown
NATR,SMART,STK,USD,1,Unknown
NAUT,SMART,STK,USD,1,Unknown
NAVI,SMART,STK,USD,1,Unknown
NAVN,SMART,STK,USD,1,Unknown
NB,SMART,STK,USD,1,Unknown
NBBK,SMART,STK,USD,1,Unknown
NBHC,SMART,STK,USD,1,Unknown
NBIS,SMART,STK,USD,1,Unknown
NBIX,SMART,STK,USD,1,Unknown
NBN,SMART,STK,USD,1,Unknown
NBP,SMART,STK,USD,1,Unknown
NBR,SMART,STK,USD,1,Unknown
NBTB,SMART,STK,USD,1,Unknown
NBTX,SMART,STK,USD,1,Unknown
NC,SMART,STK,USD,1,Unknown
NCLH,SMART,STK,USD,1,Consumer_Discretionary
NCMI,SMART,STK,USD,1,Unknown
NCNO,SMART,STK,USD,1,Unknown
NCSM,SMART,STK,USD,1,Unknown
NCTY,SMART,STK,USD,1,Unknown
NDAQ,SMART,STK,USD,1,Financials
NDSN,SMART,STK,USD,1,Industrials
NE,SMART,STK,USD,1,Unknown
NECB,SMART,STK,USD,1,Unknown
NEE,SMART,STK,USD,1,Utilities
NEGG,SMART,STK,USD,1,Unknown
NEM,SMART,STK,USD,1,Materials
NEO,SMART,STK,USD,1,Unknown
NEOG,SMART,STK,USD,1,Unknown
NEON,SMART,STK,USD,1,Unknown
NEOV,SMART,STK,USD,1,Unknown
NEOVW,SMART,STK,USD,1,Unknown
NERV,SMART,STK,USD,1,Unknown
NESN.SW,SMART,STK,USD,1,Unknown
NESR,SMART,STK,USD,1,Unknown
NET,SMART,STK,USD,1,Technology
NEWT,SMART,STK,USD,1,Unknown
NEWTG,SMART,STK,USD,1,Unknown
NEWTI,SMART,STK,USD,1,Unknown
NEWTP,SMART,STK,USD,1,Unknown
NEXN,SMART,STK,USD,1,Unknown
NEXT,SMART,STK,USD,1,Unknown
NFBK,SMART,STK,USD,1,Unknown
NFE,SMART,STK,USD,1,Unknown
NFLX,SMART,STK,USD,1,Technology
NG,SMART,STK,USD,1,Unknown
NGEN,SMART,STK,USD,1,Unknown
NGNE,SMART,STK,USD,1,Unknown
NGS,SMART,STK,USD,1,Unknown
NGVC,SMART,STK,USD,1,Unknown
NGVT,SMART,STK,USD,1,Unknown
NHC,SMART,STK,USD,1,Unknown
NHI,SMART,STK,USD,1,Unknown
NHPAP,SMART,STK,USD,1,Unknown
NHPBP,SMART,STK,USD,1,Unknown
NI,SMART,STK,USD,1,Utilities
NIC,SMART,STK,USD,1,Unknown
NICE,SMART,STK,USD,1,Unknown
NIO,SMART,STK,USD,1,Automotive
NIOBW,SMART,STK,USD,1,Unknown
NIPG,SMART,STK,USD,1,Unknown
NIU,SMART,STK,USD,1,Unknown
NJR,SMART,STK,USD,1,Unknown
NKE,SMART,STK,USD,1,Consumer
NKLR,SMART,STK,USD,1,Unknown
NKSH,SMART,STK,USD,1,Unknown
NKTR,SMART,STK,USD,1,Unknown
NKTX,SMART,STK,USD,1,Unknown
NL,SMART,STK,USD,1,Unknown
NLOP,SMART,STK,USD,1,Unknown
NMAX,SMART,STK,USD,1,Unknown
NMFC,SMART,STK,USD,1,Unknown
NMFCZ,SMART,STK,USD,1,Unknown
NMIH,SMART,STK,USD,1,Unknown
NMRA,SMART,STK,USD,1,Unknown
NMRK,SMART,STK,USD,1,Unknown
NN,SMART,STK,USD,1,Unknown
NNAVW,SMART,STK,USD,1,Unknown
NNDM,SMART,STK,USD,1,Unknown
NNE,SMART,STK,USD,1,Unknown
NNI,SMART,STK,USD,1,Unknown
NNNN,SMART,STK,USD,1,Unknown
NNOX,SMART,STK,USD,1,Unknown
NOC,SMART,STK,USD,1,Industrials
NODK,SMART,STK,USD,1,Unknown
NOG,SMART,STK,USD,1,Unknown
NOMA,SMART,STK,USD,1,Unknown
NOVN.SW,SMART,STK,USD,1,Unknown
NOVT,SMART,STK,USD,1,Unknown
NOVTU,SMART,STK,USD,1,Unknown
NOW,SMART,STK,USD,1,Technology
NPB,SMART,STK,USD,1,Unknown
NPCE,SMART,STK,USD,1,Unknown
NPK,SMART,STK,USD,1,Unknown
NPKI,SMART,STK,USD,1,Unknown
NPO,SMART,STK,USD,1,Unknown
NPT,SMART,STK,USD,1,Unknown
NPWR,SMART,STK,USD,1,Unknown
NRC,SMART,STK,USD,1,Unknown
NRDS,SMART,STK,USD,1,Unknown
NRDY,SMART,STK,USD,1,Unknown
NREF,SMART,STK,USD,1,Unknown
NRG,SMART,STK,USD,1,Utilities
NRIM,SMART,STK,USD,1,Unknown
NRIX,SMART,STK,USD,1,Unknown
NSC,SMART,STK,USD,1,Industrials
NSIT,SMART,STK,USD,1,Unknown
NSP,SMART,STK,USD,1,Unknown
NSSC,SMART,STK,USD,1,Unknown
NTAP,SMART,STK,USD,1,Information_Technology
NTB,SMART,STK,USD,1,Unknown
NTCT,SMART,STK,USD,1,Unknown
NTES,SMART,STK,USD,1,Unknown
NTGR,SMART,STK,USD,1,Unknown
NTHI,SMART,STK,USD,1,Unknown
NTIC,SMART,STK,USD,1,Unknown
NTLA,SMART,STK,USD,1,Unknown
NTNX,SMART,STK,USD,1,Unknown
NTR.TO,SMART,STK,USD,1,Unknown
NTRA,SMART,STK,USD,1,Unknown
NTRS,SMART,STK,USD,1,Financials
NTRSO,SMART,STK,USD,1,Unknown
NTSK,SMART,STK,USD,1,Unknown
NTST,SMART,STK,USD,1,Unknown
NUAI,SMART,STK,USD,1,Unknown
NUAIW,SMART,STK,USD,1,Unknown
NUCL,SMART,STK,USD,1,Unknown
NUE,SMART,STK,USD,1,Materials
NUS,SMART,STK,USD,1,Unknown
NUTX,SMART,STK,USD,1,Unknown
NUVB,SMART,STK,USD,1,Unknown
NUVL,SMART,STK,USD,1,Unknown
NVA,SMART,STK,USD,1,Unknown
NVAWW,SMART,STK,USD,1,Unknown
NVAX,SMART,STK,USD,1,Unknown
NVCR,SMART,STK,USD,1,Unknown
NVCT,SMART,STK,USD,1,Unknown
NVDA,SMART,STK,USD,1,Semiconductors
NVEC,SMART,STK,USD,1,Unknown
NVGS,SMART,STK,USD,1,Unknown
NVMI,SMART,STK,USD,1,Unknown
NVR,SMART,STK,USD,1,Consumer_Discretionary
NVRI,SMART,STK,USD,1,Unknown
NVTS,SMART,STK,USD,1,Unknown
NWBI,SMART,STK,USD,1,Unknown
NWE,SMART,STK,USD,1,Unknown
NWFL,SMART,STK,USD,1,Unknown
NWN,SMART,STK,USD,1,Unknown
NWPX,SMART,STK,USD,1,Unknown
NWS,SMART,STK,USD,1,Communication_Services
NWSA,SMART,STK,USD,1,Communication_Services
NX,SMART,STK,USD,1,Unknown
NXDR,SMART,STK,USD,1,Unknown
NXDT,SMART,STK,USD,1,Unknown
NXPI,SMART,STK,USD,1,Semiconductors
NXRT,SMART,STK,USD,1,Unknown
NXST,SMART,STK,USD,1,Unknown
NXT,SMART,STK,USD,1,Unknown
NXXT,SMART,STK,USD,1,Unknown
NYAX,SMART,STK,USD,1,Unknown
NYXH,SMART,STK,USD,1,Unknown
O,SMART,STK,USD,1,Real_Estate
OABI,SMART,STK,USD,1,Unknown
OBIO,SMART,STK,USD,1,Unknown
OBK,SMART,STK,USD,1,Unknown
OBT,SMART,STK,USD,1,Unknown
OBTC,SMART,STK,USD,1,Unknown
OCCIN,SMART,STK,USD,1,Unknown
OCCIO,SMART,STK,USD,1,Unknown
OCFC,SMART,STK,USD,1,Unknown
OCGN,SMART,STK,USD,1,Unknown
OCS,SMART,STK,USD,1,Unknown
OCSAW,SMART,STK,USD,1,Unknown
OCSL,SMART,STK,USD,1,Unknown
OCUL,SMART,STK,USD,1,Unknown
ODC,SMART,STK,USD,1,Unknown
ODD,SMART,STK,USD,1,Unknown
ODFL,SMART,STK,USD,1,Industrials
ODVWZ,SMART,STK,USD,1,Unknown
ODYS,SMART,STK,USD,1,Unknown
OEC,SMART,STK,USD,1,Unknown
OFG,SMART,STK,USD,1,Unknown
OFIX,SMART,STK,USD,1,Unknown
OFLX,SMART,STK,USD,1,Unknown
OFSSH,SMART,STK,USD,1,Unknown
OGI,SMART,STK,USD,1,Unknown
OGS,SMART,STK,USD,1,Unknown
OI,SMART,STK,USD,1,Unknown
OII,SMART,STK,USD,1,Unknown
OIO,SMART,STK,USD,1,Unknown
OIS,SMART,STK,USD,1,Unknown
OKE,SMART,STK,USD,1,Energy
OKLO,SMART,STK,USD,1,Unknown
OKTA,SMART,STK,USD,1,Technology
OLED,SMART,STK,USD,1,Unknown
OLLI,SMART,STK,USD,1,Unknown
OLMA,SMART,STK,USD,1,Unknown
OLP,SMART,STK,USD,1,Unknown
OLPX,SMART,STK,USD,1,Unknown
OM,SMART,STK,USD,1,Unknown
OMAB,SMART,STK,USD,1,Unknown
OMC,SMART,STK,USD,1,Communication_Services
OMCL,SMART,STK,USD,1,Unknown
OMDA,SMART,STK,USD,1,Unknown
OMER,SMART,STK,USD,1,Unknown
OMEX,SMART,STK,USD,1,Unknown
OMSE,SMART,STK,USD,1,Unknown
ON,SMART,STK,USD,1,Semiconductors
ONB,SMART,STK,USD,1,Unknown
ONBPO,SMART,STK,USD,1,Unknown
ONBPP,SMART,STK,USD,1,Unknown
ONC,SMART,STK,USD,1,Unknown
ONCY,SMART,STK,USD,1,Unknown
ONDS,SMART,STK,USD,1,Unknown
ONEW,SMART,STK,USD,1,Unknown
ONIT,SMART,STK,USD,1,Unknown
ONTF,SMART,STK,USD,1,Unknown
OOMA,SMART,STK,USD,1,Unknown
OPAL,SMART,STK,USD,1,Unknown
OPBK,SMART,STK,USD,1,Unknown
OPCH,SMART,STK,USD,1,Unknown
OPEN,SMART,STK,USD,1,Unknown
OPENL,SMART,STK,USD,1,Unknown
OPENW,SMART,STK,USD,1,Unknown
OPENZ,SMART,STK,USD,1,Unknown
OPFI,SMART,STK,USD,1,Unknown
OPK,SMART,STK,USD,1,Unknown
OPLN,SMART,STK,USD,1,Unknown
OPRA,SMART,STK,USD,1,Unknown
OPRT,SMART,STK,USD,1,Unknown
OPRX,SMART,STK,USD,1,Unknown
OPTU,SMART,STK,USD,1,Unknown
OPTX,SMART,STK,USD,1,Unknown
OPXS,SMART,STK,USD,1,Unknown
ORA,SMART,STK,USD,1,Energy
ORBS,SMART,STK,USD,1,Unknown
ORC,SMART,STK,USD,1,Unknown
ORCL,SMART,STK,USD,1,Technology
ORGO,SMART,STK,USD,1,Unknown
ORIC,SMART,STK,USD,1,Unknown
ORKA,SMART,STK,USD,1,Unknown
ORLY,SMART,STK,USD,1,Consumer_Discretionary
ORMP,SMART,STK,USD,1,Unknown
ORN,SMART,STK,USD,1,Unknown
ORRF,SMART,STK,USD,1,Unknown
OS,SMART,STK,USD,1,Unknown
OSBC,SMART,STK,USD,1,Unknown
OSCR,SMART,STK,USD,1,Unknown
OSG,SMART,STK,USD,1,Unknown
OSIS,SMART,STK,USD,1,Unknown
OSPN,SMART,STK,USD,1,Unknown
OSS,SMART,STK,USD,1,Unknown
OSUR,SMART,STK,USD,1,Unknown
OSW,SMART,STK,USD,1,Unknown
OTEX,SMART,STK,USD,1,Unknown
OTIS,SMART,STK,USD,1,Industrials
OTLY,SMART,STK,USD,1,Unknown
OTTR,SMART,STK,USD,1,Unknown
OUST,SMART,STK,USD,1,Unknown
OUT,SMART,STK,USD,1,Unknown
OVBC,SMART,STK,USD,1,Unknown
OVID,SMART,STK,USD,1,Unknown
OVLY,SMART,STK,USD,1,Unknown
OWLS,SMART,STK,USD,1,Unknown
OXLC,SMART,STK,USD,1,Unknown
OXLCL,SMART,STK,USD,1,Unknown
OXLCN,SMART,STK,USD,1,Unknown
OXLCO,SMART,STK,USD,1,Unknown
OXLCP,SMART,STK,USD,1,Unknown
OXLCZ,SMART,STK,USD,1,Unknown
OXM,SMART,STK,USD,1,Unknown
OXSQ,SMART,STK,USD,1,Unknown
OXSQG,SMART,STK,USD,1,Unknown
OXY,SMART,STK,USD,1,Energy
OZK,SMART,STK,USD,1,Unknown
OZKAP,SMART,STK,USD,1,Unknown
PAA,SMART,STK,USD,1,Unknown
PACB,SMART,STK,USD,1,Unknown
PACK,SMART,STK,USD,1,Unknown
PACS,SMART,STK,USD,1,Unknown
PAGP,SMART,STK,USD,1,Unknown
PAGS,SMART,STK,USD,1,Unknown
PAHC,SMART,STK,USD,1,Unknown
PAL,SMART,STK,USD,1,Unknown
PALI,SMART,STK,USD,1,Unknown
PAMT,SMART,STK,USD,1,Unknown
PANL,SMART,STK,USD,1,Unknown
PANW,SMART,STK,USD,1,Technology
PAR,SMART,STK,USD,1,Unknown
PARR,SMART,STK,USD,1,Unknown
PATH,SMART,STK,USD,1,Technology
PATK,SMART,STK,USD,1,Unknown
PAX,SMART,STK,USD,1,Unknown
PAYC,SMART,STK,USD,1,Industrials
PAYO,SMART,STK,USD,1,Unknown
PAYP,SMART,STK,USD,1,Unknown
PAYS,SMART,STK,USD,1,Unknown
PAYX,SMART,STK,USD,1,Industrials
PBF,SMART,STK,USD,1,Unknown
PBFS,SMART,STK,USD,1,Unknown
PBH,SMART,STK,USD,1,Unknown
PBHC,SMART,STK,USD,1,Unknown
PBI,SMART,STK,USD,1,Unknown
PBYI,SMART,STK,USD,1,Unknown
PCAR,SMART,STK,USD,1,Industrials
PCB,SMART,STK,USD,1,Unknown
PCG,SMART,STK,USD,1,Utilities
PCLN,SMART,STK,USD,1,Unknown
PCRX,SMART,STK,USD,1,Unknown
PCT,SMART,STK,USD,1,Unknown
PCTTU,SMART,STK,USD,1,Unknown
PCTTW,SMART,STK,USD,1,Unknown
PCTY,SMART,STK,USD,1,Unknown
PCVX,SMART,STK,USD,1,Unknown
PCYO,SMART,STK,USD,1,Unknown
PD,SMART,STK,USD,1,Unknown
PDD,SMART,STK,USD,1,Technology
PDEX,SMART,STK,USD,1,Unknown
PDFS,SMART,STK,USD,1,Unknown
PDLB,SMART,STK,USD,1,Unknown
PDM,SMART,STK,USD,1,Unknown
PDYN,SMART,STK,USD,1,Unknown
PEB,SMART,STK,USD,1,Unknown
PEBK,SMART,STK,USD,1,Unknown
PEBO,SMART,STK,USD,1,Unknown
PECO,SMART,STK,USD,1,Unknown
PEG,SMART,STK,USD,1,Utilities
PEGA,SMART,STK,USD,1,Unknown
PENG,SMART,STK,USD,1,Unknown
PENN,SMART,STK,USD,1,Unknown
PEP,SMART,STK,USD,1,Consumer
PEPG,SMART,STK,USD,1,Unknown
PERI,SMART,STK,USD,1,Unknown
PESI,SMART,STK,USD,1,Unknown
PFBC,SMART,STK,USD,1,Unknown
PFE,SMART,STK,USD,1,Healthcare
PFG,SMART,STK,USD,1,Financials
PFIS,SMART,STK,USD,1,Unknown
PFS,SMART,STK,USD,1,Unknown
PFSI,SMART,STK,USD,1,Unknown
PFX,SMART,STK,USD,1,Unknown
PG,SMART,STK,USD,1,Consumer
PGC,SMART,STK,USD,1,Unknown
PGEN,SMART,STK,USD,1,Unknown
PGHN.SW,SMART,STK,USD,1,Unknown
PGNY,SMART,STK,USD,1,Unknown
PGR,SMART,STK,USD,1,Financials
PGY,SMART,STK,USD,1,Unknown
PH,SMART,STK,USD,1,Industrials
PHAR,SMART,STK,USD,1,Unknown
PHAT,SMART,STK,USD,1,Unknown
PHIN,SMART,STK,USD,1,Unknown
PHM,SMART,STK,USD,1,Consumer_Discretionary
PHOE,SMART,STK,USD,1,Unknown
PHR,SMART,STK,USD,1,Unknown
PHVS,SMART,STK,USD,1,Unknown
PI,SMART,STK,USD,1,Unknown
PICS,SMART,STK,USD,1,Unknown
PII,SMART,STK,USD,1,Unknown
PINE,SMART,STK,USD,1,Unknown
PIPR,SMART,STK,USD,1,Unknown
PJT,SMART,STK,USD,1,Unknown
PKBK,SMART,STK,USD,1,Unknown
PKE,SMART,STK,USD,1,Unknown
PKG,SMART,STK,USD,1,Materials
PKOH,SMART,STK,USD,1,Unknown
PKST,SMART,STK,USD,1,Unknown
PL,SMART,STK,USD,1,Unknown
PLAB,SMART,STK,USD,1,Unknown
PLAY,SMART,STK,USD,1,Unknown
PLBC,SMART,STK,USD,1,Unknown
PLBL,SMART,STK,USD,1,Unknown
PLBY,SMART,STK,USD,1,Unknown
PLCE,SMART,STK,USD,1,Unknown
PLD,SMART,STK,USD,1,Real_Estate
PLMR,SMART,STK,USD,1,Unknown
PLOW,SMART,STK,USD,1,Unknown
PLPC,SMART,STK,USD,1,Unknown
PLRX,SMART,STK,USD,1,Unknown
PLSE,SMART,STK,USD,1,Unknown
PLTK,SMART,STK,USD,1,Unknown
PLTR,SMART,STK,USD,1,Technology
PLUG,SMART,STK,USD,1,Unknown
PLUS,SMART,STK,USD,1,Unknown
PLX,SMART,STK,USD,1,Unknown
PLXS,SMART,STK,USD,1,Unknown
PLYX,SMART,STK,USD,1,Unknown
PM,SMART,STK,USD,1,Consumer_Staples
PMT,SMART,STK,USD,1,Unknown
PMTS,SMART,STK,USD,1,Unknown
PMVP,SMART,STK,USD,1,Unknown
PNBK,SMART,STK,USD,1,Unknown
PNC,SMART,STK,USD,1,Financials
PNR,SMART,STK,USD,1,Industrials
PNRG,SMART,STK,USD,1,Unknown
PNTG,SMART,STK,USD,1,Unknown
PNW,SMART,STK,USD,1,Utilities
PODD,SMART,STK,USD,1,Health_Care
POET,SMART,STK,USD,1,Unknown
PONY,SMART,STK,USD,1,Unknown
POOL,SMART,STK,USD,1,Consumer_Discretionary
POR,SMART,STK,USD,1,Unknown
POW.TO,SMART,STK,USD,1,Unknown
POWI,SMART,STK,USD,1,Unknown
POWL,SMART,STK,USD,1,Unknown
POWW,SMART,STK,USD,1,Unknown
POWWP,SMART,STK,USD,1,Unknown
PPC,SMART,STK,USD,1,Unknown
PPG,SMART,STK,USD,1,Materials
PPHC,SMART,STK,USD,1,Unknown
PPIH,SMART,STK,USD,1,Unknown
PPL,SMART,STK,USD,1,Utilities
PPL.TO,SMART,STK,USD,1,Unknown
PPTA,SMART,STK,USD,1,Unknown
PRA,SMART,STK,USD,1,Unknown
PRAA,SMART,STK,USD,1,Unknown
PRAX,SMART,STK,USD,1,Unknown
PRCH,SMART,STK,USD,1,Unknown
PRCT,SMART,STK,USD,1,Unknown
PRDO,SMART,STK,USD,1,Unknown
PRE,SMART,STK,USD,1,Unknown
PRG,SMART,STK,USD,1,Unknown
PRGO,SMART,STK,USD,1,Unknown
PRGS,SMART,STK,USD,1,Unknown
PRHIZ,SMART,STK,USD,1,Unknown
PRIM,SMART,STK,USD,1,Unknown
PRK,SMART,STK,USD,1,Unknown
PRKS,SMART,STK,USD,1,Unknown
PRLB,SMART,STK,USD,1,Unknown
PRLD,SMART,STK,USD,1,Unknown
PRM,SMART,STK,USD,1,Unknown
PRME,SMART,STK,USD,1,Unknown
PROF,SMART,STK,USD,1,Unknown
PROK,SMART,STK,USD,1,Unknown
PROP,SMART,STK,USD,1,Unknown
PROV,SMART,STK,USD,1,Unknown
PRPL,SMART,STK,USD,1,Unknown
PRQR,SMART,STK,USD,1,Unknown
PRSU,SMART,STK,USD,1,Unknown
PRTA,SMART,STK,USD,1,Unknown
PRTC,SMART,STK,USD,1,Unknown
PRTH,SMART,STK,USD,1,Unknown
PRU,SMART,STK,USD,1,Financials
PRVA,SMART,STK,USD,1,Unknown
PSA,SMART,STK,USD,1,Real_Estate
PSEC,SMART,STK,USD,1,Unknown
PSFE,SMART,STK,USD,1,Unknown
PSIX,SMART,STK,USD,1,Unknown
PSKY,SMART,STK,USD,1,Communication_Services
PSMT,SMART,STK,USD,1,Unknown
PSNL,SMART,STK,USD,1,Unknown
PSNY,SMART,STK,USD,1,Unknown
PSNYW,SMART,STK,USD,1,Unknown
PSTL,SMART,STK,USD,1,Unknown
PSX,SMART,STK,USD,1,Energy
PTC,SMART,STK,USD,1,Information_Technology
PTCT,SMART,STK,USD,1,Unknown
PTEN,SMART,STK,USD,1,Unknown
PTGX,SMART,STK,USD,1,Unknown
PTLO,SMART,STK,USD,1,Unknown
PTON,SMART,STK,USD,1,Unknown
PTRN,SMART,STK,USD,1,Unknown
PUBM,SMART,STK,USD,1,Unknown
PUMP,SMART,STK,USD,1,Unknown
PURR,SMART,STK,USD,1,Unknown
PVLA,SMART,STK,USD,1,Unknown
PWP,SMART,STK,USD,1,Unknown
PWR,SMART,STK,USD,1,Industrials
PXED,SMART,STK,USD,1,Unknown
PYPD,SMART,STK,USD,1,Unknown
PYPL,SMART,STK,USD,1,Finance
PYXS,SMART,STK,USD,1,Unknown
PZZA,SMART,STK,USD,1,Unknown
Q,SMART,STK,USD,1,Information_Technology
QBTS,SMART,STK,USD,1,Unknown
QCOM,SMART,STK,USD,1,Semiconductors
QCRH,SMART,STK,USD,1,Unknown
QDEL,SMART,STK,USD,1,Unknown
QFIN,SMART,STK,USD,1,Unknown
QGEN,SMART,STK,USD,1,Unknown
QIPT,SMART,STK,USD,1,Unknown
QLYS,SMART,STK,USD,1,Unknown
QMCO,SMART,STK,USD,1,Unknown
QNRX,SMART,STK,USD,1,Unknown
QNST,SMART,STK,USD,1,Unknown
QQQ,SMART,STK,USD,1,ETF_Tech
QRVO,SMART,STK,USD,1,Unknown
QS,SMART,STK,USD,1,Unknown
QSI,SMART,STK,USD,1,Unknown
QSR.TO,SMART,STK,USD,1,Unknown
QTRX,SMART,STK,USD,1,Unknown
QTTB,SMART,STK,USD,1,Unknown
QTWO,SMART,STK,USD,1,Unknown
QUAD,SMART,STK,USD,1,Unknown
QUBT,SMART,STK,USD,1,Unknown
QUIK,SMART,STK,USD,1,Unknown
QURE,SMART,STK,USD,1,Unknown
RAIL,SMART,STK,USD,1,Unknown
RAMP,SMART,STK,USD,1,Unknown
RANI,SMART,STK,USD,1,Unknown
RAPP,SMART,STK,USD,1,Unknown
RARE,SMART,STK,USD,1,Unknown
RBB,SMART,STK,USD,1,Unknown
RBBN,SMART,STK,USD,1,Unknown
RBCAA,SMART,STK,USD,1,Unknown
RBKB,SMART,STK,USD,1,Unknown
RBLX,SMART,STK,USD,1,Entertainment
RC,SMART,STK,USD,1,Unknown
RCAT,SMART,STK,USD,1,Unknown
RCEL,SMART,STK,USD,1,Unknown
RCKT,SMART,STK,USD,1,Unknown
RCKY,SMART,STK,USD,1,Unknown
RCL,SMART,STK,USD,1,Consumer_Discretionary
RCMT,SMART,STK,USD,1,Unknown
RCUS,SMART,STK,USD,1,Unknown
RDCM,SMART,STK,USD,1,Unknown
RDIB,SMART,STK,USD,1,Unknown
RDN,SMART,STK,USD,1,Unknown
RDNT,SMART,STK,USD,1,Unknown
RDNW,SMART,STK,USD,1,Unknown
RDVT,SMART,STK,USD,1,Unknown
RDW,SMART,STK,USD,1,Unknown
RDWR,SMART,STK,USD,1,Unknown
RDZN,SMART,STK,USD,1,Unknown
REAL,SMART,STK,USD,1,Unknown
REAX,SMART,STK,USD,1,Unknown
REFI,SMART,STK,USD,1,Unknown
REG,SMART,STK,USD,1,Real_Estate
REGCO,SMART,STK,USD,1,Unknown
REGCP,SMART,STK,USD,1,Unknown
REGN,SMART,STK,USD,1,Health_Care
REKR,SMART,STK,USD,1,Unknown
RELL,SMART,STK,USD,1,Unknown
RELY,SMART,STK,USD,1,Unknown
RENT,SMART,STK,USD,1,Unknown
REPL,SMART,STK,USD,1,Unknown
REPX,SMART,STK,USD,1,Unknown
RES,SMART,STK,USD,1,Unknown
REX,SMART,STK,USD,1,Unknown
REYN,SMART,STK,USD,1,Unknown
REZI,SMART,STK,USD,1,Unknown
RF,SMART,STK,USD,1,Financials
RFIL,SMART,STK,USD,1,Unknown
RGC,SMART,STK,USD,1,Unknown
RGCO,SMART,STK,USD,1,Unknown
RGEN,SMART,STK,USD,1,Unknown
RGLD,SMART,STK,USD,1,Unknown
RGNX,SMART,STK,USD,1,Unknown
RGP,SMART,STK,USD,1,Unknown
RGR,SMART,STK,USD,1,Unknown
RGTI,SMART,STK,USD,1,Unknown
RGTIW,SMART,STK,USD,1,Unknown
RHLD,SMART,STK,USD,1,Unknown
RHP,SMART,STK,USD,1,Unknown
RICK,SMART,STK,USD,1,Unknown
RIG,SMART,STK,USD,1,Unknown
RIGL,SMART,STK,USD,1,Unknown
RILY,SMART,STK,USD,1,Unknown
RILYG,SMART,STK,USD,1,Unknown
RILYK,SMART,STK,USD,1,Unknown
RILYL,SMART,STK,USD,1,Unknown
RILYN,SMART,STK,USD,1,Unknown
RILYP,SMART,STK,USD,1,Unknown
RILYT,SMART,STK,USD,1,Unknown
RILYZ,SMART,STK,USD,1,Unknown
RIOT,SMART,STK,USD,1,Unknown
RIVN,SMART,STK,USD,1,Automotive
RJET,SMART,STK,USD,1,Unknown
RJF,SMART,STK,USD,1,Financials
RKLB,SMART,STK,USD,1,Unknown
RL,SMART,STK,USD,1,Consumer_Discretionary
RLAY,SMART,STK,USD,1,Unknown
RLGT,SMART,STK,USD,1,Unknown
RLJ,SMART,STK,USD,1,Unknown
RLMD,SMART,STK,USD,1,Unknown
RM,SMART,STK,USD,1,Unknown
RMAX,SMART,STK,USD,1,Unknown
RMBI,SMART,STK,USD,1,Unknown
RMBS,SMART,STK,USD,1,Unknown
RMD,SMART,STK,USD,1,Health_Care
RMNI,SMART,STK,USD,1,Unknown
RMR,SMART,STK,USD,1,Unknown
RNA,SMART,STK,USD,1,Unknown
RNAC,SMART,STK,USD,1,Unknown
RNGR,SMART,STK,USD,1,Unknown
RNST,SMART,STK,USD,1,Unknown
RNW,SMART,STK,USD,1,Unknown
ROAD,SMART,STK,USD,1,Unknown
ROC,SMART,STK,USD,1,Unknown
ROCK,SMART,STK,USD,1,Unknown
ROG,SMART,STK,USD,1,Unknown
ROG.SW,SMART,STK,USD,1,Unknown
ROIV,SMART,STK,USD,1,Unknown
ROK,SMART,STK,USD,1,Industrials
ROKU,SMART,STK,USD,1,Technology
ROL,SMART,STK,USD,1,Industrials
ROMA,SMART,STK,USD,1,Unknown
ROOT,SMART,STK,USD,1,Unknown
ROP,SMART,STK,USD,1,Information_Technology
ROST,SMART,STK,USD,1,Consumer_Discretionary
RPAY,SMART,STK,USD,1,Unknown
RPC,SMART,STK,USD,1,Unknown
RPD,SMART,STK,USD,1,Unknown
RPID,SMART,STK,USD,1,Unknown
RPRX,SMART,STK,USD,1,Unknown
RPT,SMART,STK,USD,1,Unknown
RR,SMART,STK,USD,1,Unknown
RRBI,SMART,STK,USD,1,Unknown
RRR,SMART,STK,USD,1,Unknown
RSG,SMART,STK,USD,1,Industrials
RSI,SMART,STK,USD,1,Unknown
RSSS,SMART,STK,USD,1,Unknown
RSVR,SMART,STK,USD,1,Unknown
RTX,SMART,STK,USD,1,Aerospace
RUM,SMART,STK,USD,1,Unknown
RUMBW,SMART,STK,USD,1,Unknown
RUN,SMART,STK,USD,1,Unknown
RUSHA,SMART,STK,USD,1,Unknown
RUSHB,SMART,STK,USD,1,Unknown
RVLV,SMART,STK,USD,1,Unknown
RVMD,SMART,STK,USD,1,Unknown
RVMDW,SMART,STK,USD,1,Unknown
RVSB,SMART,STK,USD,1,Unknown
RVTY,SMART,STK,USD,1,Health_Care
RWAY,SMART,STK,USD,1,Unknown
